2025-02-28 11:16:38 - INFO - Log file cleared: logs/audio_dataset.log
2025-02-28 11:16:38 - INFO - Application started - logs cleared
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio_ai_optimized
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio_ai_optimized
2025-02-28 11:16:39 - INFO - Found 1 audio files in audio
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio_split
2025-02-28 11:16:39 - DEBUG - Directory already exists: audio_split/backup
2025-02-28 11:16:39 - INFO - Found 1 audio files in audio
2025-02-28 11:16:50 - INFO - Starting audio optimization process for file: audio/＂Maduro no va a tener el dinero limpio＂： Antonio de la Cruz_129.481kbps.wav
2025-02-28 11:16:50 - INFO - Parameters - Chunk lengths: [10, 20, 30], Overlap lengths: [0, 3, 5], Max duration: 300
2025-02-28 11:16:50 - DEBUG - Directory already exists: audio
2025-02-28 11:16:50 - DEBUG - Directory already exists: audio_ai_optimized
2025-02-28 11:16:50 - DEBUG - Validating audio file path: audio/＂Maduro no va a tener el dinero limpio＂： Antonio de la Cruz_129.481kbps.wav
2025-02-28 11:16:50 - DEBUG - File exists at specified path: audio/＂Maduro no va a tener el dinero limpio＂： Antonio de la Cruz_129.481kbps.wav
2025-02-28 11:16:50 - INFO - Using audio file: audio/＂Maduro no va a tener el dinero limpio＂： Antonio de la Cruz_129.481kbps.wav
2025-02-28 11:16:50 - INFO - Audio loaded successfully - Duration: 708.98s, Channels: 2, Sample rate: 44100Hz, Bit depth: 16 bits
2025-02-28 11:16:50 - INFO - Trimming audio to first 300 seconds
2025-02-28 11:16:50 - INFO - Audio standardized to mono 16kHz 16-bit PCM
2025-02-28 11:16:50 - INFO - Processing 9 valid combinations (skipped 0 invalid combinations)
2025-02-28 11:16:50 - INFO - === COMBINATION 1/9 ===
2025-02-28 11:16:50 - INFO - Chunk length: 10s, Overlap length: 0s
2025-02-28 11:16:50 - INFO - Audio length: 300.00s, Calculated 31 chunks
2025-02-28 11:19:21 - DEBUG - Chunk 46/60: Base: 225.00s-235.00s, With padding: 220.00s-240.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 47/60: Base: 230.00s-240.00s, With padding: 225.00s-245.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 48/60: Base: 235.00s-245.00s, With padding: 230.00s-250.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 49/60: Base: 240.00s-250.00s, With padding: 235.00s-255.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 50/60: Base: 245.00s-255.00s, With padding: 240.00s-260.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 51/60: Base: 250.00s-260.00s, With padding: 245.00s-265.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 52/60: Base: 255.00s-265.00s, With padding: 250.00s-270.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 53/60: Base: 260.00s-270.00s, With padding: 255.00s-275.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 54/60: Base: 265.00s-275.00s, With padding: 260.00s-280.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 55/60: Base: 270.00s-280.00s, With padding: 265.00s-285.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 56/60: Base: 275.00s-285.00s, With padding: 270.00s-290.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 57/60: Base: 280.00s-290.00s, With padding: 275.00s-295.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 58/60: Base: 285.00s-295.00s, With padding: 280.00s-300.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 59/60: Base: 290.00s-300.00s, With padding: 285.00s-300.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 60/60: Base: 295.00s-300.00s, With padding: 290.00s-300.00s (Padding before: 5.00s, after: 0.00s)
2025-02-28 11:19:21 - INFO - Successfully created 60 chunk files for combination: chunk10s_overlap5s
2025-02-28 11:19:21 - INFO - === COMBINATION 5/43 ===
2025-02-28 11:19:21 - INFO - Chunk length: 15s, Overlap length: 0s
2025-02-28 11:19:21 - INFO - Audio length: 300.00s, Calculated 21 chunks
2025-02-28 11:19:21 - DEBUG - Chunk 1/21: Base: 0.00s-15.00s, With padding: 0.00s-15.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 2/21: Base: 15.00s-30.00s, With padding: 15.00s-30.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 3/21: Base: 30.00s-45.00s, With padding: 30.00s-45.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 4/21: Base: 45.00s-60.00s, With padding: 45.00s-60.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 5/21: Base: 60.00s-75.00s, With padding: 60.00s-75.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 6/21: Base: 75.00s-90.00s, With padding: 75.00s-90.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 7/21: Base: 90.00s-105.00s, With padding: 90.00s-105.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 8/21: Base: 105.00s-120.00s, With padding: 105.00s-120.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 9/21: Base: 120.00s-135.00s, With padding: 120.00s-135.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 10/21: Base: 135.00s-150.00s, With padding: 135.00s-150.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 11/21: Base: 150.00s-165.00s, With padding: 150.00s-165.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 12/21: Base: 165.00s-180.00s, With padding: 165.00s-180.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 13/21: Base: 180.00s-195.00s, With padding: 180.00s-195.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 14/21: Base: 195.00s-210.00s, With padding: 195.00s-210.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 15/21: Base: 210.00s-225.00s, With padding: 210.00s-225.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 16/21: Base: 225.00s-240.00s, With padding: 225.00s-240.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 17/21: Base: 240.00s-255.00s, With padding: 240.00s-255.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 18/21: Base: 255.00s-270.00s, With padding: 255.00s-270.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 19/21: Base: 270.00s-285.00s, With padding: 270.00s-285.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 20/21: Base: 285.00s-300.00s, With padding: 285.00s-300.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - DEBUG - Chunk 21/21: Base: 300.00s-300.00s, With padding: 300.00s-300.00s (Padding before: 0.00s, after: 0.00s)
2025-02-28 11:19:21 - INFO - Successfully created 21 chunk files for combination: chunk15s_overlap0s
2025-02-28 11:19:21 - INFO - === COMBINATION 6/43 ===
2025-02-28 11:19:21 - INFO - Chunk length: 15s, Overlap length: 1s
2025-02-28 11:19:21 - INFO - Audio length: 300.00s, Calculated 22 chunks
2025-02-28 11:19:22 - DEBUG - Chunk 1/22: Base: 0.00s-15.00s, With padding: 0.00s-16.00s (Padding before: 0.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 2/22: Base: 14.00s-29.00s, With padding: 13.00s-30.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 3/22: Base: 28.00s-43.00s, With padding: 27.00s-44.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 4/22: Base: 42.00s-57.00s, With padding: 41.00s-58.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 5/22: Base: 56.00s-71.00s, With padding: 55.00s-72.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 6/22: Base: 70.00s-85.00s, With padding: 69.00s-86.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 7/22: Base: 84.00s-99.00s, With padding: 83.00s-100.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 8/22: Base: 98.00s-113.00s, With padding: 97.00s-114.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 9/22: Base: 112.00s-127.00s, With padding: 111.00s-128.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 10/22: Base: 126.00s-141.00s, With padding: 125.00s-142.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 11/22: Base: 140.00s-155.00s, With padding: 139.00s-156.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 12/22: Base: 154.00s-169.00s, With padding: 153.00s-170.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 13/22: Base: 168.00s-183.00s, With padding: 167.00s-184.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 14/22: Base: 182.00s-197.00s, With padding: 181.00s-198.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 15/22: Base: 196.00s-211.00s, With padding: 195.00s-212.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 16/22: Base: 210.00s-225.00s, With padding: 209.00s-226.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 17/22: Base: 224.00s-239.00s, With padding: 223.00s-240.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 18/22: Base: 238.00s-253.00s, With padding: 237.00s-254.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 19/22: Base: 252.00s-267.00s, With padding: 251.00s-268.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 20/22: Base: 266.00s-281.00s, With padding: 265.00s-282.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 21/22: Base: 280.00s-295.00s, With padding: 279.00s-296.00s (Padding before: 1.00s, after: 1.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 22/22: Base: 294.00s-300.00s, With padding: 293.00s-300.00s (Padding before: 1.00s, after: 0.00s)
2025-02-28 11:19:22 - INFO - Successfully created 22 chunk files for combination: chunk15s_overlap1s
2025-02-28 11:19:22 - INFO - === COMBINATION 7/43 ===
2025-02-28 11:19:22 - INFO - Chunk length: 15s, Overlap length: 3s
2025-02-28 11:19:22 - INFO - Audio length: 300.00s, Calculated 25 chunks
2025-02-28 11:19:22 - DEBUG - Chunk 1/25: Base: 0.00s-15.00s, With padding: 0.00s-18.00s (Padding before: 0.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 2/25: Base: 12.00s-27.00s, With padding: 9.00s-30.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 3/25: Base: 24.00s-39.00s, With padding: 21.00s-42.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 4/25: Base: 36.00s-51.00s, With padding: 33.00s-54.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 5/25: Base: 48.00s-63.00s, With padding: 45.00s-66.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 6/25: Base: 60.00s-75.00s, With padding: 57.00s-78.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 7/25: Base: 72.00s-87.00s, With padding: 69.00s-90.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 8/25: Base: 84.00s-99.00s, With padding: 81.00s-102.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 9/25: Base: 96.00s-111.00s, With padding: 93.00s-114.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 10/25: Base: 108.00s-123.00s, With padding: 105.00s-126.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 11/25: Base: 120.00s-135.00s, With padding: 117.00s-138.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 12/25: Base: 132.00s-147.00s, With padding: 129.00s-150.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 13/25: Base: 144.00s-159.00s, With padding: 141.00s-162.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 14/25: Base: 156.00s-171.00s, With padding: 153.00s-174.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 15/25: Base: 168.00s-183.00s, With padding: 165.00s-186.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 16/25: Base: 180.00s-195.00s, With padding: 177.00s-198.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 17/25: Base: 192.00s-207.00s, With padding: 189.00s-210.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 18/25: Base: 204.00s-219.00s, With padding: 201.00s-222.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 19/25: Base: 216.00s-231.00s, With padding: 213.00s-234.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 20/25: Base: 228.00s-243.00s, With padding: 225.00s-246.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 21/25: Base: 240.00s-255.00s, With padding: 237.00s-258.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 22/25: Base: 252.00s-267.00s, With padding: 249.00s-270.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 23/25: Base: 264.00s-279.00s, With padding: 261.00s-282.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 24/25: Base: 276.00s-291.00s, With padding: 273.00s-294.00s (Padding before: 3.00s, after: 3.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 25/25: Base: 288.00s-300.00s, With padding: 285.00s-300.00s (Padding before: 3.00s, after: 0.00s)
2025-02-28 11:19:22 - INFO - Successfully created 25 chunk files for combination: chunk15s_overlap3s
2025-02-28 11:19:22 - INFO - === COMBINATION 8/43 ===
2025-02-28 11:19:22 - INFO - Chunk length: 15s, Overlap length: 5s
2025-02-28 11:19:22 - INFO - Audio length: 300.00s, Calculated 30 chunks
2025-02-28 11:19:22 - DEBUG - Chunk 1/30: Base: 0.00s-15.00s, With padding: 0.00s-20.00s (Padding before: 0.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 2/30: Base: 10.00s-25.00s, With padding: 5.00s-30.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 3/30: Base: 20.00s-35.00s, With padding: 15.00s-40.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 4/30: Base: 30.00s-45.00s, With padding: 25.00s-50.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 5/30: Base: 40.00s-55.00s, With padding: 35.00s-60.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 6/30: Base: 50.00s-65.00s, With padding: 45.00s-70.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 7/30: Base: 60.00s-75.00s, With padding: 55.00s-80.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 8/30: Base: 70.00s-85.00s, With padding: 65.00s-90.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 9/30: Base: 80.00s-95.00s, With padding: 75.00s-100.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 10/30: Base: 90.00s-105.00s, With padding: 85.00s-110.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 11/30: Base: 100.00s-115.00s, With padding: 95.00s-120.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 12/30: Base: 110.00s-125.00s, With padding: 105.00s-130.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 13/30: Base: 120.00s-135.00s, With padding: 115.00s-140.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 14/30: Base: 130.00s-145.00s, With padding: 125.00s-150.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 15/30: Base: 140.00s-155.00s, With padding: 135.00s-160.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 16/30: Base: 150.00s-165.00s, With padding: 145.00s-170.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 17/30: Base: 160.00s-175.00s, With padding: 155.00s-180.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 18/30: Base: 170.00s-185.00s, With padding: 165.00s-190.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 19/30: Base: 180.00s-195.00s, With padding: 175.00s-200.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 20/30: Base: 190.00s-205.00s, With padding: 185.00s-210.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 21/30: Base: 200.00s-215.00s, With padding: 195.00s-220.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 22/30: Base: 210.00s-225.00s, With padding: 205.00s-230.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 23/30: Base: 220.00s-235.00s, With padding: 215.00s-240.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 24/30: Base: 230.00s-245.00s, With padding: 225.00s-250.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 25/30: Base: 240.00s-255.00s, With padding: 235.00s-260.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 26/30: Base: 250.00s-265.00s, With padding: 245.00s-270.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 27/30: Base: 260.00s-275.00s, With padding: 255.00s-280.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 28/30: Base: 270.00s-285.00s, With padding: 265.00s-290.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 29/30: Base: 280.00s-295.00s, With padding: 275.00s-300.00s (Padding before: 5.00s, after: 5.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 30/30: Base: 290.00s-300.00s, With padding: 285.00s-300.00s (Padding before: 5.00s, after: 0.00s)
2025-02-28 11:19:22 - INFO - Successfully created 30 chunk files for combination: chunk15s_overlap5s
2025-02-28 11:19:22 - INFO - === COMBINATION 9/43 ===
2025-02-28 11:19:22 - INFO - Chunk length: 15s, Overlap length: 10s
2025-02-28 11:19:22 - INFO - Audio length: 300.00s, Calculated 59 chunks
2025-02-28 11:19:22 - DEBUG - Chunk 1/59: Base: 0.00s-15.00s, With padding: 0.00s-25.00s (Padding before: 0.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 2/59: Base: 5.00s-20.00s, With padding: 0.00s-30.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 3/59: Base: 10.00s-25.00s, With padding: 0.00s-35.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 4/59: Base: 15.00s-30.00s, With padding: 5.00s-40.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 5/59: Base: 20.00s-35.00s, With padding: 10.00s-45.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 6/59: Base: 25.00s-40.00s, With padding: 15.00s-50.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 7/59: Base: 30.00s-45.00s, With padding: 20.00s-55.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 8/59: Base: 35.00s-50.00s, With padding: 25.00s-60.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 9/59: Base: 40.00s-55.00s, With padding: 30.00s-65.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 10/59: Base: 45.00s-60.00s, With padding: 35.00s-70.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 11/59: Base: 50.00s-65.00s, With padding: 40.00s-75.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 12/59: Base: 55.00s-70.00s, With padding: 45.00s-80.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 13/59: Base: 60.00s-75.00s, With padding: 50.00s-85.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 14/59: Base: 65.00s-80.00s, With padding: 55.00s-90.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 15/59: Base: 70.00s-85.00s, With padding: 60.00s-95.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 16/59: Base: 75.00s-90.00s, With padding: 65.00s-100.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 17/59: Base: 80.00s-95.00s, With padding: 70.00s-105.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 18/59: Base: 85.00s-100.00s, With padding: 75.00s-110.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 19/59: Base: 90.00s-105.00s, With padding: 80.00s-115.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 20/59: Base: 95.00s-110.00s, With padding: 85.00s-120.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 21/59: Base: 100.00s-115.00s, With padding: 90.00s-125.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 22/59: Base: 105.00s-120.00s, With padding: 95.00s-130.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 23/59: Base: 110.00s-125.00s, With padding: 100.00s-135.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 24/59: Base: 115.00s-130.00s, With padding: 105.00s-140.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 25/59: Base: 120.00s-135.00s, With padding: 110.00s-145.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 26/59: Base: 125.00s-140.00s, With padding: 115.00s-150.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 27/59: Base: 130.00s-145.00s, With padding: 120.00s-155.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 28/59: Base: 135.00s-150.00s, With padding: 125.00s-160.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 29/59: Base: 140.00s-155.00s, With padding: 130.00s-165.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 30/59: Base: 145.00s-160.00s, With padding: 135.00s-170.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 31/59: Base: 150.00s-165.00s, With padding: 140.00s-175.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 32/59: Base: 155.00s-170.00s, With padding: 145.00s-180.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 33/59: Base: 160.00s-175.00s, With padding: 150.00s-185.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 34/59: Base: 165.00s-180.00s, With padding: 155.00s-190.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 35/59: Base: 170.00s-185.00s, With padding: 160.00s-195.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 36/59: Base: 175.00s-190.00s, With padding: 165.00s-200.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 37/59: Base: 180.00s-195.00s, With padding: 170.00s-205.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 38/59: Base: 185.00s-200.00s, With padding: 175.00s-210.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 39/59: Base: 190.00s-205.00s, With padding: 180.00s-215.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 40/59: Base: 195.00s-210.00s, With padding: 185.00s-220.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 41/59: Base: 200.00s-215.00s, With padding: 190.00s-225.00s (Padding before: 10.00s, after: 10.00s)
2025-02-28 11:19:22 - DEBUG - Chunk 42/59: Base: 205.00s-220.00s, With padding: 195.00s-230.00s (Padding before: 10.00s, after: 10.00s)
